"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19"
"1929" "0" "2" "1" "1" "999" "2" "5" "2" "1" "3" "3" "1" "6" "2" "1" "1" "4" "4" "4"
"1930" "0" "1" "1" "1" "999" "2" "1" "1" "2" "2" "3" "2" "3" "2" "1" "2" "1" "3" "3"
"1931" "0" "1" "2" "6" "2" "2" "5" "999" "1" "2" "3" "2" "6" "2" "1" "2" "1" "3" "4"
"1932" "1" "1" "2" "1" "999" "2" "5" "999" "999" "1" "3" "1" "5" "2" "0" "2" "1" "4" "3"
"1933" "0" "1" "2" "1" "999" "2" "5" "999" "0" "2" "3" "1" "5" "2" "0" "2" "2" "4" "4"
"1934" "0" "1" "1" "1" "999" "2" "1" "1" "0" "2" "6" "2" "2" "2" "0" "2" "3" "4" "4"
"1935" "1" "1" "2" "1" "999" "2" "1" "999" "1" "2" "3" "1" "6" "2" "1" "2" "2" "4" "4"
"1936" "0" "1" "1" "1" "999" "2" "5" "2" "1" "2" "3" "1" "5" "2" "0" "1" "2" "3" "4"
"1937" "0" "1" "1" "1" "999" "2" "1" "999" "2" "2" "6" "2" "3" "2" "0" "1" "2" "4" "4"
"1938" "1" "1" "1" "1" "999" "2" "5" "999" "0" "3" "3" "1" "6" "2" "1" "1" "1" "3" "3"
"1939" "1" "1" "1" "1" "999" "2" "5" "1" "1" "3" "3" "1" "6" "2" "1" "1" "3" "4" "4"
"1940" "0" "1" "2" "1" "999" "2" "1" "1" "1" "2" "4" "2" "6" "2" "0" "2" "1" "3" "3"
"1941" "0" "1" "1" "1" "999" "2" "1" "1" "2" "2" "3" "1" "5" "2" "0" "2" "4" "4" "4"
"1942" "1" "5" "2" "1" "999" "2" "1" "0" "2" "1" "3" "2" "1" "2" "0" "2" "999" "3" "3"
"1943" "0" "4" "1" "1" "999" "2" "1" "999" "2" "2" "3" "2" "4" "2" "0" "2" "1" "3" "3"
"1944" "1" "1" "1" "1" "999" "2" "5" "1" "0" "4" "1" "1" "6" "2" "1" "1" "2" "2" "4"
"1945" "0" "1" "1" "1" "999" "2" "5" "1" "1" "2" "3" "1" "6" "2" "1" "2" "1" "2" "3"
"1946" "1" "1" "1" "1" "999" "2" "1" "999" "1" "2" "3" "2" "6" "2" "1" "1" "1" "2" "3"
"1947" "1" "1" "1" "1" "999" "2" "1" "1" "2" "2" "1" "1" "6" "2" "0" "2" "1" "2" "3"
"1948" "0" "1" "2" "1" "999" "2" "6" "2" "1" "3" "3" "1" "3" "2" "0" "2" "1" "3" "3"
"1949" "0" "1" "1" "1" "999" "2" "5" "2" "1" "2" "3" "1" "6" "2" "1" "2" "1" "2" "3"
"1950" "1" "1" "1" "1" "999" "2" "5" "1" "0" "2" "3" "1" "4" "2" "0" "2" "1" "3" "3"
"1951" "0" "1" "1" "1" "999" "2" "1" "1" "1" "3" "3" "1" "4" "2" "0" "2" "1" "2" "2"
"1952" "1" "1" "1" "1" "999" "2" "1" "1" "1" "2" "1" "1" "5" "2" "0" "2" "1" "3" "4"
"1953" "1" "2" "1" "4" "2" "2" "1" "2" "1" "3" "3" "1" "4" "2" "1" "2" "1" "3" "3"
"1954" "0" "1" "1" "1" "999" "2" "1" "2" "0" "2" "3" "2" "4" "2" "0" "2" "2" "4" "4"
"1955" "0" "1" "2" "1" "999" "2" "1" "2" "1" "1" "3" "2" "5" "2" "1" "2" "3" "4" "4"
"1956" "1" "1" "1" "1" "999" "2" "1" "1" "1" "2" "3" "2" "4" "2" "0" "2" "1" "3" "3"
"1957" "1" "5" "2" "1" "999" "2" "5" "999" "0" "1" "3" "2" "1" "2" "0" "2" "1" "4" "3"
"1958" "0" "1" "1" "4" "2" "2" "1" "0" "999" "4" "3" "1" "5" "2" "1" "1" "3" "4" "4"
"1959" "0" "2" "1" "1" "999" "2" "1" "1" "1" "3" "1" "1" "5" "2" "1" "2" "3" "3" "4"
"1960" "0" "1" "1" "1" "999" "2" "5" "999" "1" "3" "4" "2" "6" "2" "1" "1" "2" "3" "4"
"1961" "0" "1" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "6" "2" "1" "2" "1" "1" "2"
"1962" "0" "1" "1" "1" "999" "2" "5" "999" "0" "4" "1" "1" "6" "2" "1" "2" "2" "2" "3"
"1963" "1" "1" "1" "1" "999" "2" "1" "1" "0" "1" "3" "2" "6" "1" "1" "2" "999" "1" "2"
"1964" "0" "1" "2" "1" "999" "2" "5" "1" "1" "2" "4" "2" "5" "2" "0" "2" "1" "3" "3"
"1965" "0" "1" "2" "1" "999" "2" "1" "999" "2" "3" "3" "2" "6" "1" "1" "2" "1" "1" "2"
"1966" "0" "1" "1" "1" "999" "1" "7" "999" "1" "4" "4" "2" "6" "2" "1" "1" "4" "4" "4"
"1967" "1" "5" "1" "1" "999" "2" "5" "2" "1" "2" "3" "2" "1" "1" "0" "2" "1" "3" "2"
"1968" "0" "1" "1" "1" "999" "2" "5" "999" "1" "2" "3" "2" "4" "2" "1" "2" "1" "1" "3"
"1969" "0" "4" "1" "1" "999" "2" "1" "999" "0" "3" "1" "1" "6" "2" "1" "1" "2" "3" "4"
"1970" "1" "1" "1" "1" "999" "2" "6" "2" "1" "2" "3" "2" "6" "2" "1" "1" "2" "2" "3"
"1971" "0" "1" "1" "1" "999" "2" "5" "2" "1" "3" "6" "2" "2" "1" "0" "2" "1" "1" "2"
"1972" "0" "1" "1" "1" "999" "2" "5" "2" "1" "4" "4" "2" "6" "2" "1" "1" "3" "3" "3"
"1973" "1" "5" "1" "5" "2" "2" "5" "0" "0" "1" "3" "2" "3" "2" "0" "2" "2" "4" "3"
"1974" "0" "1" "2" "6" "2" "1" "5" "999" "1" "4" "4" "2" "6" "1" "1" "1" "1" "1" "2"
"1975" "0" "1" "1" "4" "2" "2" "1" "1" "999" "1" "3" "2" "5" "2" "0" "2" "2" "3" "3"
"1976" "1" "1" "1" "4" "2" "2" "1" "0" "1" "1" "3" "1" "4" "2" "0" "2" "1" "3" "3"
"1977" "1" "1" "1" "1" "999" "2" "5" "2" "1" "2" "3" "2" "6" "1" "0" "2" "1" "1" "2"
"1978" "0" "1" "1" "1" "999" "2" "5" "999" "0" "2" "3" "1" "4" "1" "0" "2" "1" "2" "2"
"1979" "0" "1" "1" "1" "999" "2" "5" "2" "999" "2" "3" "2" "6" "1" "1" "2" "1" "1" "2"
"1980" "0" "1" "1" "1" "999" "2" "1" "999" "2" "4" "3" "2" "6" "2" "1" "1" "3" "3" "3"
"1981" "1" "1" "2" "1" "999" "2" "1" "1" "1" "2" "1" "1" "4" "2" "0" "2" "2" "3" "3"
"1982" "0" "1" "2" "1" "999" "2" "1" "999" "1" "4" "4" "2" "6" "2" "0" "2" "4" "4" "4"
"1983" "0" "1" "2" "1" "999" "2" "1" "999" "2" "2" "1" "1" "6" "2" "1" "1" "4" "4" "4"
"1984" "1" "1" "1" "1" "999" "2" "1" "2" "0" "4" "3" "1" "4" "1" "1" "2" "1" "1" "1"
"1985" "1" "1" "1" "1" "999" "2" "1" "2" "1" "1" "3" "1" "5" "1" "0" "2" "999" "2" "2"
"1986" "1" "1" "1" "1" "999" "2" "1" "2" "0" "1" "3" "2" "6" "2" "1" "2" "1" "2" "3"
"1987" "0" "5" "1" "6" "2" "2" "1" "1" "1" "3" "6" "2" "1" "1" "0" "2" "1" "2" "1"
"1988" "0" "1" "2" "1" "999" "2" "1" "1" "1" "1" "6" "2" "5" "2" "0" "2" "2" "2" "3"
"1989" "0" "1" "1" "6" "2" "2" "1" "1" "2" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"1990" "0" "1" "1" "4" "2" "1" "1" "999" "0" "4" "3" "1" "6" "1" "0" "2" "1" "1" "2"
"1991" "1" "1" "1" "1" "999" "2" "1" "2" "0" "2" "3" "2" "6" "2" "0" "2" "2" "2" "3"
"1992" "0" "4" "1" "1" "999" "2" "5" "999" "2" "4" "3" "1" "2" "1" "1" "2" "2" "2" "2"
"1993" "0" "1" "1" "1" "999" "2" "5" "2" "0" "1" "3" "1" "6" "2" "1" "2" "2" "4" "4"
"1994" "0" "1" "1" "1" "999" "2" "1" "999" "1" "3" "1" "1" "3" "2" "0" "2" "4" "4" "4"
"1995" "0" "2" "2" "1" "999" "2" "1" "2" "1" "4" "3" "2" "5" "1" "1" "1" "2" "2" "2"
"1996" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "1" "1" "6" "2" "0" "2" "4" "4" "4"
"1997" "0" "2" "1" "4" "2" "2" "1" "999" "0" "3" "1" "1" "6" "1" "1" "2" "1" "1" "2"
"1998" "0" "1" "1" "1" "999" "2" "6" "2" "0" "4" "1" "1" "6" "1" "1" "1" "1" "1" "2"
"1999" "0" "1" "1" "1" "999" "2" "1" "1" "1" "4" "3" "2" "6" "1" "1" "1" "1" "1" "2"
"2000" "0" "1" "1" "2" "999" "2" "1" "999" "999" "4" "3" "1" "6" "2" "0" "2" "3" "3" "3"
"2001" "1" "1" "2" "1" "999" "2" "1" "1" "1" "1" "3" "2" "2" "1" "0" "2" "1" "1" "1"
"2002" "0" "1" "1" "2" "999" "2" "1" "0" "0" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"2003" "1" "5" "1" "4" "1" "2" "1" "1" "1" "1" "3" "2" "1" "1" "0" "2" "1" "3" "2"
"2004" "0" "1" "1" "6" "2" "2" "5" "0" "999" "3" "3" "1" "3" "1" "0" "2" "1" "2" "1"
"2005" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "3" "2" "6" "2" "0" "2" "4" "4" "4"
"2006" "0" "1" "1" "1" "999" "2" "5" "999" "0" "3" "1" "1" "6" "2" "1" "2" "2" "3" "3"
"2007" "0" "1" "1" "1" "999" "2" "1" "999" "0" "2" "3" "1" "6" "1" "1" "1" "1" "1" "2"
"2008" "0" "1" "1" "1" "999" "2" "1" "999" "1" "2" "3" "2" "6" "2" "1" "2" "3" "3" "4"
"2009" "0" "1" "1" "1" "999" "2" "1" "1" "0" "2" "6" "2" "3" "1" "0" "2" "1" "2" "2"
"2010" "0" "1" "1" "4" "2" "2" "1" "0" "1" "3" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"2011" "0" "1" "1" "4" "2" "2" "1" "0" "999" "2" "1" "1" "4" "2" "0" "2" "3" "3" "3"
"2012" "0" "5" "1" "4" "1" "2" "5" "0" "999" "4" "1" "1" "5" "1" "0" "2" "1" "1" "1"
"2013" "0" "1" "1" "6" "2" "2" "5" "999" "1" "4" "1" "1" "6" "2" "1" "2" "2" "2" "3"
"2014" "0" "1" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "5" "1" "1" "2" "1" "1" "1"
"2015" "0" "1" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "6" "1" "1" "1" "1" "1" "1"
"2016" "1" "4" "1" "1" "999" "2" "6" "2" "0" "2" "3" "2" "5" "2" "1" "2" "1" "3" "3"
"2017" "0" "1" "1" "6" "2" "1" "5" "0" "2" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"2018" "0" "1" "1" "1" "999" "2" "5" "999" "1" "4" "1" "1" "5" "1" "1" "2" "2" "1" "2"
"2019" "0" "1" "1" "4" "2" "2" "1" "0" "0" "2" "3" "2" "6" "1" "1" "2" "1" "1" "1"
"2020" "0" "4" "1" "6" "2" "1" "7" "0" "0" "4" "4" "2" "6" "1" "1" "1" "1" "1" "2"
"2021" "0" "4" "1" "6" "2" "2" "5" "0" "1" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"2022" "0" "4" "1" "1" "999" "2" "1" "1" "1" "4" "2" "1" "5" "2" "1" "2" "3" "2" "3"
"2023" "0" "1" "1" "6" "2" "1" "1" "0" "999" "4" "1" "1" "5" "1" "0" "2" "1" "1" "1"
"2024" "0" "2" "1" "1" "999" "1" "1" "999" "2" "4" "3" "2" "6" "2" "1" "2" "4" "4" "4"
"2025" "0" "2" "1" "4" "2" "2" "1" "999" "999" "4" "3" "2" "5" "2" "1" "2" "4" "3" "4"
"2026" "0" "1" "1" "4" "2" "2" "1" "999" "1" "3" "1" "1" "4" "1" "1" "2" "2" "1" "2"
"2027" "0" "2" "1" "7" "2" "1" "1" "999" "999" "4" "4" "2" "6" "1" "1" "2" "2" "2" "2"
"2028" "0" "2" "1" "4" "2" "1" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"2029" "0" "2" "1" "1" "999" "1" "5" "0" "1" "4" "4" "2" "6" "2" "1" "1" "4" "4" "4"
"2030" "0" "1" "1" "1" "999" "2" "1" "1" "0" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"2031" "0" "2" "1" "4" "2" "2" "1" "0" "999" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"2032" "1" "5" "1" "7" "1" "2" "6" "0" "999" "2" "6" "2" "1" "2" "0" "2" "3" "3" "2"
"2033" "0" "1" "1" "1" "999" "2" "5" "999" "0" "4" "4" "2" "5" "2" "1" "2" "2" "3" "3"
"2034" "0" "2" "1" "1" "999" "2" "5" "2" "0" "2" "3" "2" "5" "2" "1" "2" "1" "3" "3"
"2035" "0" "1" "1" "4" "2" "2" "1" "0" "1" "4" "1" "1" "5" "2" "1" "2" "3" "3" "3"
"2036" "0" "1" "1" "1" "999" "2" "5" "999" "1" "4" "1" "1" "6" "2" "1" "2" "4" "4" "4"
"2037" "0" "1" "1" "1" "999" "2" "5" "2" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2038" "0" "2" "1" "5" "2" "2" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"2039" "1" "1" "2" "1" "999" "2" "1" "1" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"2040" "0" "1" "2" "1" "999" "2" "5" "999" "999" "4" "3" "1" "6" "1" "0" "2" "1" "1" "1"
"2041" "0" "1" "1" "1" "999" "2" "7" "999" "999" "4" "6" "2" "6" "2" "0" "2" "3" "2" "3"
"2042" "0" "1" "2" "1" "999" "2" "7" "2" "1" "4" "6" "2" "6" "1" "0" "2" "2" "1" "2"
"2043" "0" "1" "1" "4" "1" "2" "1" "999" "999" "4" "3" "1" "5" "2" "1" "2" "3" "3" "3"
"2044" "0" "1" "1" "1" "999" "2" "6" "999" "1" "2" "6" "2" "5" "2" "0" "2" "3" "3" "4"
"2045" "0" "5" "1" "1" "999" "2" "1" "999" "0" "3" "6" "2" "5" "2" "0" "2" "3" "3" "3"
"2046" "0" "1" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "5" "1" "1" "1" "2" "1" "1"
"2047" "0" "2" "1" "1" "999" "2" "5" "999" "999" "4" "3" "2" "5" "2" "1" "2" "2" "2" "2"
"2048" "0" "1" "1" "1" "999" "2" "5" "2" "0" "4" "4" "2" "6" "1" "1" "2" "999" "1" "1"
"2049" "0" "1" "1" "1" "999" "2" "1" "999" "1" "4" "3" "2" "5" "2" "1" "1" "3" "3" "3"
"2050" "1" "2" "1" "1" "999" "2" "1" "0" "1" "4" "3" "2" "5" "1" "1" "2" "1" "1" "1"
"2051" "1" "1" "1" "4" "2" "2" "1" "1" "0" "3" "3" "2" "5" "1" "0" "2" "2" "1" "2"
"2052" "1" "1" "1" "4" "2" "2" "1" "0" "0" "2" "3" "2" "6" "1" "1" "1" "1" "1" "1"
"2053" "1" "4" "1" "1" "999" "2" "5" "999" "0" "4" "4" "2" "5" "2" "1" "2" "3" "3" "4"
"2054" "0" "1" "1" "5" "2" "2" "1" "999" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"2055" "0" "1" "1" "1" "999" "2" "1" "1" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"2056" "0" "1" "1" "5" "2" "1" "1" "1" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2057" "0" "4" "1" "6" "2" "1" "5" "0" "1" "4" "4" "2" "6" "1" "1" "2" "2" "2" "1"
"2058" "0" "1" "2" "1" "999" "2" "1" "2" "2" "4" "3" "1" "5" "1" "0" "2" "2" "2" "2"
"2059" "1" "1" "2" "1" "999" "2" "1" "0" "2" "4" "3" "1" "5" "1" "0" "2" "2" "2" "2"
"2060" "0" "1" "1" "6" "2" "2" "1" "0" "1" "4" "6" "2" "5" "1" "1" "2" "2" "2" "2"
"2061" "0" "1" "1" "3" "2" "1" "1" "999" "999" "4" "3" "2" "5" "2" "0" "2" "3" "3" "3"
"2062" "0" "1" "1" "3" "2" "1" "1" "1" "999" "4" "3" "2" "5" "1" "0" "2" "2" "2" "2"
"2063" "0" "1" "1" "3" "2" "1" "5" "0" "1" "4" "3" "2" "5" "1" "0" "2" "2" "2" "2"
"2064" "0" "1" "2" "6" "1" "1" "1" "0" "1" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"2065" "0" "4" "1" "1" "999" "2" "1" "999" "999" "4" "1" "1" "5" "1" "1" "2" "1" "1" "1"
"2066" "0" "1" "1" "6" "2" "1" "5" "0" "2" "4" "2" "1" "5" "2" "1" "1" "3" "3" "3"
"2067" "0" "2" "1" "5" "2" "2" "1" "1" "1" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"2068" "0" "2" "1" "5" "2" "2" "1" "999" "999" "4" "6" "2" "5" "1" "1" "2" "3" "2" "2"
"2069" "0" "1" "1" "6" "2" "2" "6" "1" "2" "4" "2" "1" "4" "2" "1" "2" "4" "4" "4"
"2070" "0" "1" "1" "3" "2" "2" "1" "0" "999" "4" "3" "2" "5" "1" "1" "1" "1" "1" "1"
"2071" "0" "1" "1" "1" "999" "2" "1" "999" "2" "3" "2" "1" "5" "2" "0" "2" "4" "4" "4"
"2072" "0" "1" "2" "2" "999" "2" "7" "2" "2" "4" "1" "1" "5" "2" "0" "2" "3" "3" "3"
"2073" "0" "1" "2" "6" "2" "2" "5" "0" "1" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"2074" "0" "1" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "5" "2" "0" "2" "3" "3" "3"
"2075" "0" "1" "1" "4" "2" "2" "1" "0" "999" "4" "3" "1" "4" "1" "1" "2" "1" "1" "1"
"2076" "0" "1" "1" "1" "999" "2" "5" "2" "1" "4" "3" "2" "5" "1" "1" "2" "2" "2" "2"
"2077" "1" "4" "1" "1" "999" "2" "1" "2" "1" "4" "3" "1" "5" "1" "1" "2" "1" "1" "1"
"2078" "1" "5" "1" "1" "999" "2" "1" "2" "999" "4" "3" "1" "4" "1" "0" "2" "1" "1" "1"
"2079" "0" "2" "1" "1" "999" "2" "1" "1" "999" "4" "5" "2" "2" "2" "1" "2" "4" "4" "4"
"2080" "0" "1" "1" "1" "999" "2" "1" "999" "0" "3" "6" "2" "2" "2" "0" "2" "1" "3" "3"
"2081" "0" "1" "1" "2" "999" "2" "7" "1" "999" "4" "1" "1" "6" "2" "1" "2" "2" "2" "2"
"2082" "0" "1" "2" "1" "999" "2" "5" "2" "2" "4" "3" "2" "4" "2" "0" "2" "3" "2" "2"
"2083" "1" "1" "1" "4" "2" "2" "1" "1" "0" "4" "3" "1" "5" "1" "0" "2" "1" "999" "1"
"2084" "0" "1" "1" "1" "999" "2" "5" "999" "1" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"2085" "1" "5" "2" "1" "999" "2" "5" "2" "999" "3" "3" "2" "1" "1" "0" "2" "2" "3" "2"
"2086" "0" "5" "1" "1" "999" "2" "1" "2" "999" "3" "3" "2" "2" "2" "0" "2" "3" "3" "3"
"2087" "0" "1" "2" "4" "2" "2" "1" "0" "2" "4" "4" "2" "5" "2" "0" "2" "2" "3" "3"
"2088" "0" "1" "1" "4" "1" "2" "1" "0" "999" "4" "3" "1" "5" "1" "0" "2" "2" "2" "1"
"2089" "0" "1" "1" "1" "999" "1" "1" "0" "999" "4" "3" "1" "5" "1" "0" "2" "1" "1" "1"
"2090" "0" "1" "2" "4" "1" "2" "1" "0" "999" "4" "6" "2" "5" "2" "1" "2" "3" "3" "3"
"2091" "0" "1" "2" "1" "999" "2" "5" "2" "999" "4" "3" "2" "5" "1" "0" "2" "1" "1" "1"
"2092" "0" "1" "1" "1" "999" "1" "5" "999" "999" "4" "1" "1" "4" "2" "0" "2" "3" "3" "3"
"2093" "0" "2" "2" "6" "2" "2" "5" "0" "1" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"2094" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "3" "1" "4" "1" "0" "2" "2" "2" "2"
"2095" "0" "1" "1" "6" "2" "2" "5" "0" "2" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"2096" "0" "2" "2" "1" "999" "2" "5" "1" "999" "3" "1" "1" "4" "1" "0" "2" "2" "2" "2"
"2097" "0" "1" "2" "1" "999" "2" "1" "1" "2" "4" "1" "1" "4" "2" "0" "2" "4" "4" "4"
"2098" "0" "1" "2" "1" "999" "2" "1" "2" "1" "4" "3" "2" "5" "1" "1" "2" "3" "3" "2"
"2099" "0" "1" "1" "2" "999" "1" "1" "0" "0" "4" "1" "1" "5" "1" "1" "1" "1" "1" "1"
"2100" "0" "1" "1" "4" "2" "2" "1" "0" "1" "4" "1" "1" "5" "1" "0" "2" "1" "1" "1"
"2101" "0" "1" "1" "4" "1" "2" "1" "0" "1" "4" "1" "1" "5" "2" "0" "2" "4" "4" "4"
"2102" "0" "1" "1" "4" "2" "2" "1" "1" "999" "2" "1" "1" "5" "1" "0" "2" "1" "1" "1"
"2103" "0" "4" "2" "2" "999" "1" "5" "0" "2" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"2104" "0" "1" "1" "4" "2" "2" "1" "0" "999" "4" "3" "1" "5" "1" "1" "2" "2" "1" "2"
"2105" "0" "1" "1" "1" "999" "2" "1" "999" "999" "4" "1" "1" "4" "2" "1" "2" "3" "3" "3"
"2106" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "6" "2" "3" "1" "1" "2" "1" "1" "1"
"2107" "0" "1" "1" "1" "999" "2" "5" "2" "0" "2" "3" "1" "4" "1" "0" "2" "2" "2" "2"
"2108" "0" "2" "1" "4" "2" "2" "1" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"2109" "0" "1" "2" "1" "999" "2" "1" "999" "0" "4" "6" "2" "5" "1" "0" "2" "999" "1" "2"
"2110" "0" "1" "1" "4" "1" "2" "1" "0" "1" "2" "6" "2" "2" "1" "0" "2" "2" "2" "2"
"2111" "0" "1" "1" "1" "999" "2" "1" "1" "1" "4" "3" "1" "5" "1" "1" "1" "1" "1" "1"
"2112" "0" "1" "1" "1" "999" "2" "5" "1" "1" "4" "1" "1" "3" "2" "0" "2" "3" "3" "3"
"2113" "0" "1" "1" "1" "999" "2" "1" "2" "999" "4" "3" "2" "3" "1" "0" "2" "2" "1" "2"
"2114" "1" "1" "1" "1" "999" "2" "5" "2" "999" "2" "3" "1" "2" "1" "0" "2" "1" "1" "1"
"2115" "0" "1" "1" "1" "999" "2" "1" "999" "0" "3" "3" "2" "5" "2" "0" "2" "1" "3" "2"
"2116" "0" "1" "1" "1" "999" "2" "5" "2" "999" "4" "3" "2" "4" "1" "1" "1" "3" "3" "2"
"2117" "0" "2" "1" "1" "999" "2" "1" "0" "0" "3" "3" "2" "2" "2" "0" "2" "4" "4" "4"
"2118" "0" "1" "1" "2" "999" "2" "1" "0" "2" "4" "3" "2" "1" "2" "0" "2" "3" "3" "2"
"2119" "0" "1" "1" "1" "999" "1" "5" "2" "999" "4" "6" "2" "4" "1" "0" "2" "2" "1" "1"
"2120" "0" "1" "2" "1" "999" "2" "1" "999" "1" "4" "1" "1" "3" "2" "0" "2" "3" "3" "3"
"2121" "1" "1" "1" "1" "999" "2" "5" "999" "0" "4" "3" "2" "5" "1" "1" "2" "2" "1" "2"
"2122" "0" "1" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "4" "2" "0" "2" "3" "3" "3"
"2123" "0" "1" "1" "1" "999" "1" "5" "2" "1" "4" "5" "2" "3" "1" "0" "2" "1" "1" "1"
"2124" "0" "2" "1" "1" "999" "2" "1" "999" "999" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"2125" "0" "1" "1" "1" "999" "2" "1" "999" "0" "1" "3" "2" "5" "1" "0" "2" "1" "3" "2"
"2126" "0" "1" "1" "1" "999" "2" "5" "0" "0" "3" "3" "2" "4" "2" "1" "2" "1" "3" "2"
"2127" "1" "1" "1" "1" "999" "2" "1" "1" "0" "2" "3" "2" "3" "2" "0" "2" "2" "3" "3"
"2128" "0" "1" "2" "1" "999" "2" "5" "0" "999" "4" "3" "1" "3" "1" "1" "2" "1" "1" "1"
"2129" "0" "2" "1" "1" "999" "2" "5" "2" "2" "4" "6" "2" "3" "2" "0" "2" "4" "4" "4"
"2130" "0" "2" "1" "1" "999" "2" "1" "2" "999" "4" "1" "1" "3" "1" "1" "2" "1" "1" "1"
"2131" "0" "1" "1" "1" "999" "2" "5" "2" "0" "2" "3" "2" "3" "1" "1" "2" "2" "1" "2"
"2132" "0" "1" "1" "4" "2" "2" "5" "1" "2" "3" "3" "2" "3" "2" "0" "1" "4" "3" "4"
"2133" "1" "1" "2" "1" "999" "2" "1" "1" "2" "4" "1" "1" "3" "2" "0" "2" "4" "4" "4"
"2134" "0" "5" "1" "1" "999" "2" "999" "999" "999" "4" "3" "2" "3" "1" "0" "2" "1" "1" "1"
"2135" "0" "5" "1" "1" "999" "2" "1" "1" "1" "2" "3" "1" "5" "2" "0" "2" "1" "3" "3"
"2136" "0" "1" "1" "1" "999" "2" "1" "999" "999" "4" "6" "2" "3" "2" "0" "2" "3" "3" "3"
"2137" "0" "1" "1" "2" "999" "2" "5" "0" "0" "4" "2" "1" "5" "1" "0" "2" "1" "1" "1"
"2138" "0" "1" "1" "1" "999" "2" "5" "2" "1" "2" "6" "2" "5" "2" "0" "2" "1" "3" "3"
"2139" "0" "1" "2" "6" "2" "2" "1" "1" "999" "4" "3" "2" "1" "2" "1" "2" "3" "4" "3"
"2140" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "6" "2" "4" "1" "0" "2" "2" "2" "2"
"2141" "0" "1" "1" "1" "999" "2" "1" "1" "999" "4" "1" "1" "3" "2" "0" "2" "4" "4" "3"
"2142" "0" "2" "1" "6" "2" "2" "5" "0" "999" "4" "6" "2" "5" "2" "1" "2" "3" "3" "3"
"2143" "0" "1" "1" "1" "999" "2" "5" "999" "1" "3" "6" "2" "4" "2" "1" "2" "4" "4" "4"
"2144" "0" "5" "1" "1" "999" "2" "1" "2" "999" "4" "3" "1" "4" "2" "0" "2" "3" "2" "2"
"2145" "0" "1" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "4" "1" "1" "2" "1" "1" "2"
"2146" "0" "1" "1" "1" "999" "2" "1" "999" "0" "3" "1" "1" "4" "2" "1" "2" "2" "3" "3"
"2147" "0" "1" "2" "2" "999" "2" "1" "999" "2" "4" "3" "2" "2" "1" "0" "2" "1" "1" "1"
"2148" "0" "1" "1" "1" "999" "2" "5" "999" "1" "3" "4" "2" "6" "2" "1" "2" "3" "4" "4"
"2149" "0" "4" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"2150" "0" "1" "2" "1" "999" "2" "1" "999" "2" "4" "3" "1" "4" "1" "0" "2" "3" "1" "2"
"2151" "0" "1" "1" "4" "2" "2" "1" "999" "999" "4" "5" "2" "2" "1" "0" "2" "3" "2" "2"
"2152" "0" "1" "1" "6" "2" "2" "5" "0" "1" "4" "3" "2" "6" "2" "1" "1" "4" "4" "4"
